HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458125.72837,2018-01-07.2232667,bi,1.47,16.406,13.946,0.023,9.588,0.201,g
2458125.72837,2018-01-07.2232666,bk,1.56,15.965,13.906,0.033,9.953,0.299,g
2458125.72958,2018-01-07.2244792,bi,1.42,16.411,13.842,0.021,10.555,0.200,g
2458125.73080,2018-01-07.2256969,bi,1.43,16.473,13.890,0.020,10.088,0.188,g
2458127.57331,2018-01-09.068125,bm,1.65,16.386,13.806,0.020,10.903,0.206,g
2458127.57454,2018-01-09.0693556,bm,1.67,99.990,99.990,99.990,99.990,99.990,g
2458127.57576,2018-01-09.0705756,bm,1.65,16.360,13.813,0.021,10.832,0.210,g
2458127.72091,2018-01-09.2157247,bi,1.38,16.550,13.844,0.018,10.523,0.176,g
2458127.72214,2018-01-09.2169469,bi,1.39,16.527,13.856,0.019,10.416,0.180,g
2458127.72214,2018-01-09.2169464,bk,1.64,16.098,13.801,0.026,10.958,0.265,g
2458127.72335,2018-01-09.2181666,bi,1.39,16.503,13.813,0.018,10.833,0.184,g
2458127.82106,2018-01-09.3158681,bq,1.55,16.540,13.777,0.017,11.196,0.177,g
2458127.82229,2018-01-09.3170928,bq,1.57,16.663,13.759,0.015,11.389,0.158,g
2458127.82351,2018-01-09.3183151,bq,1.59,16.635,13.803,0.016,10.935,0.162,g
2458128.56216,2018-01-10.0569394,bm,1.56,99.990,99.990,99.990,99.990,99.990,g
2458128.56337,2018-01-10.0581501,bm,1.58,99.990,99.990,99.990,99.990,99.990,g
2458128.56459,2018-01-10.0593668,bm,1.54,99.990,99.990,99.990,99.990,99.990,g
2458128.70317,2018-01-10.1979450,bi,1.38,16.551,13.765,0.017,11.317,0.176,g
2458128.70439,2018-01-10.1991666,bi,1.38,16.586,13.798,0.017,10.990,0.171,g
2458128.70561,2018-01-10.2003831,bi,1.43,16.575,13.766,0.016,11.320,0.172,g
2458128.70561,2018-01-10.2003833,bk,1.48,16.126,13.722,0.024,11.784,0.258,g
2458128.81790,2018-01-10.3126708,bq,1.61,16.574,13.719,0.016,11.813,0.172,g
2458128.81911,2018-01-10.3138890,bq,1.60,16.593,13.733,0.016,11.666,0.169,g
2458128.82033,2018-01-10.3151074,bq,1.56,16.611,13.761,0.016,11.366,0.166,g
2458129.68497,2018-01-11.1797015,bi,1.42,16.596,13.802,0.017,10.942,0.169,g
2458129.68618,2018-01-11.1809241,bk,1.53,16.179,13.787,0.024,11.101,0.246,g
2458129.68619,2018-01-11.1809246,bi,1.39,16.536,13.757,0.017,11.416,0.179,g
2458129.68740,2018-01-11.1821428,bk,1.52,16.142,13.787,0.025,11.099,0.254,g
2458129.68741,2018-01-11.1821422,bi,1.40,16.541,13.751,0.017,11.477,0.177,g
2458129.81250,2018-01-11.3072271,bq,2.42,16.526,13.676,0.021,12.295,0.234,g
2458130.51638,2018-01-12.0110810,bm,1.59,16.624,13.767,0.016,11.296,0.165,g
2458130.51759,2018-01-12.0122995,bm,1.48,16.598,13.740,0.016,11.588,0.169,g
2458130.51880,2018-01-12.0135055,bm,1.56,16.632,13.724,0.015,11.763,0.163,g
2458130.81375,2018-01-12.3084543,bq,1.55,16.609,13.732,0.015,11.665,0.166,g
2458132.47990,2018-01-13.9745445,bm,1.72,99.990,99.990,99.990,99.990,99.990,g
2458132.48113,2018-01-13.9757621,bm,1.65,99.990,99.990,99.990,99.990,99.990,g
2458132.48234,2018-01-13.9769748,bm,1.66,99.990,99.990,99.990,99.990,99.990,g
2458133.80866,2018-01-15.3032572,bq,1.65,16.559,13.685,0.015,12.186,0.174,g
2458133.80987,2018-01-15.3044725,bq,1.96,16.490,13.719,0.017,11.809,0.185,g
2458133.81109,2018-01-15.3056842,bq,1.82,16.470,13.710,0.017,11.914,0.189,g
2458134.43587,2018-01-15.9304437,bm,1.66,16.545,13.731,0.016,11.681,0.177,g
2458134.43708,2018-01-15.9316635,bm,1.54,16.593,13.771,0.016,11.261,0.169,g
2458134.43886,2018-01-15.9334329,bm,1.62,16.551,13.781,0.017,11.158,0.177,g
2458139.82848,2018-01-21.3229314,bq,1.51,16.632,13.792,0.016,11.051,0.163,g
2458139.82971,2018-01-21.3241548,bq,1.51,16.615,13.874,0.017,10.247,0.165,g
2458139.83092,2018-01-21.3253746,bq,1.57,16.650,13.857,0.017,10.405,0.160,g
2458141.80520,2018-01-23.2996105,bq,1.52,16.696,13.818,0.015,10.787,0.153,g
2458141.80643,2018-01-23.3008398,bq,1.50,16.795,13.856,0.015,10.407,0.140,g
2458141.80764,2018-01-23.3020516,bq,1.49,16.724,13.823,0.015,10.741,0.149,g
2458142.37618,2018-01-23.8705850,bm,2.09,16.306,13.814,0.022,10.831,0.222,g
2458142.37740,2018-01-23.8718039,bm,2.06,16.458,13.794,0.019,11.022,0.194,g
2458142.37862,2018-01-23.8730212,bm,2.11,99.990,99.990,99.990,99.990,99.990,g
2458143.68955,2018-01-25.1839398,bi,1.39,16.556,13.931,0.020,9.717,0.175,g
2458143.69077,2018-01-25.1851547,bi,1.40,16.564,13.850,0.018,10.471,0.173,g
2458143.69199,2018-01-25.1863758,bi,1.38,16.630,13.882,0.017,10.175,0.164,g
2458144.60351,2018-01-26.0978850,bi,1.42,16.181,13.872,0.026,10.261,0.246,g
2458144.60351,2018-01-26.0978850,bk,1.45,15.815,13.913,0.038,9.882,0.344,g
2458144.60471,2018-01-26.0990953,bi,1.43,16.340,13.870,0.023,10.284,0.213,g
2458144.60594,2018-01-26.1003153,bi,1.42,16.307,13.907,0.024,9.941,0.219,g
2458145.59952,2018-01-27.0938855,bi,1.46,16.079,13.760,0.026,11.370,0.270,g
2458145.59952,2018-01-27.0938856,bk,1.49,15.647,13.894,0.044,10.062,0.401,g
2458145.60074,2018-01-27.0951017,bi,1.47,16.197,13.888,0.026,10.111,0.243,g
2458145.60196,2018-01-27.0963212,bi,1.45,16.076,13.931,0.030,9.719,0.271,g
2458146.60309,2018-01-28.0974447,bi,1.49,15.909,13.878,0.034,10.203,0.315,g
2458146.60431,2018-01-28.0986642,bk,1.45,15.258,13.907,0.063,9.931,0.573,g
2458146.60431,2018-01-28.0986648,bi,1.47,15.854,13.947,0.038,9.574,0.332,g
2458146.60553,2018-01-28.0998804,bi,1.47,15.879,13.983,0.038,9.260,0.324,g
2458147.38979,2018-01-28.8841356,bm,1.70,15.905,13.914,0.035,9.867,0.316,g
2458147.39102,2018-01-28.8853650,bm,1.72,15.927,13.810,0.031,10.861,0.310,g
2458147.39222,2018-01-28.8865802,bm,1.73,15.880,13.963,0.038,9.441,0.324,g
2458147.65392,2018-01-29.1482665,bk,1.55,15.379,13.982,0.061,9.279,0.513,g
2458147.65392,2018-01-29.1482670,bi,1.56,15.931,13.928,0.035,9.741,0.309,g
2458147.65515,2018-01-29.1494961,bi,1.53,16.051,13.928,0.031,9.748,0.277,g
2458147.65636,2018-01-29.1507145,bi,1.60,15.808,13.886,0.037,10.129,0.346,g
2458147.66438,2018-01-29.1587248,bq,1.59,15.973,13.875,0.032,10.240,0.297,g
2458147.66561,2018-01-29.1599533,bq,1.59,16.048,13.893,0.030,10.062,0.278,g
2458147.66684,2018-01-29.1611853,bq,1.52,15.785,13.857,0.037,10.397,0.353,g
2458152.42289,2018-02-02.9172364,bm,1.99,15.678,13.719,0.036,11.819,0.392,g
2458152.42411,2018-02-02.9184482,bm,2.00,15.928,13.714,0.029,11.868,0.313,g
2458152.42531,2018-02-02.9196555,bm,1.99,16.038,13.762,0.027,11.356,0.282,g
2458152.69579,2018-02-03.1901291,bi,1.60,15.774,13.771,0.035,11.257,0.358,g
2458152.69702,2018-02-03.1913598,bi,1.60,15.941,13.773,0.030,11.241,0.307,g
2458152.69824,2018-02-03.1925812,bi,1.60,15.804,13.770,0.034,11.268,0.348,g
2458153.40237,2018-02-03.8967136,bm,1.52,16.160,13.756,0.024,11.418,0.251,g
2458153.40359,2018-02-03.8979314,bm,1.63,16.290,13.767,0.021,11.303,0.223,g
2458153.40480,2018-02-03.8991480,bm,1.61,16.195,13.736,0.023,11.631,0.244,g
2458153.64961,2018-02-04.1439538,bi,1.44,16.145,13.761,0.024,11.364,0.255,g
2458153.65084,2018-02-04.1451865,bi,1.49,16.030,13.758,0.027,11.400,0.282,g
2458153.65205,2018-02-04.1464031,bi,1.48,16.217,13.745,0.023,11.532,0.239,g
2458154.39486,2018-02-04.8892063,bm,1.58,16.452,13.766,0.018,11.314,0.192,g
2458154.39609,2018-02-04.8904335,bm,1.57,16.474,13.777,0.018,11.206,0.188,g
2458154.39730,2018-02-04.8916537,bm,1.55,16.352,13.734,0.020,11.659,0.210,g
2458155.42297,2018-02-05.9173229,bm,1.66,16.420,13.733,0.018,11.667,0.198,g
2458155.42422,2018-02-05.9185732,bm,1.67,16.440,13.710,0.018,11.914,0.194,g
2458155.42546,2018-02-05.9198178,bm,1.66,16.409,13.740,0.019,11.590,0.199,g
2458155.76103,2018-02-06.2553916,bq,1.45,16.588,13.687,0.015,12.165,0.169,g
2458155.76225,2018-02-06.2566060,bq,1.47,16.596,13.779,0.016,11.176,0.168,g
2458155.76348,2018-02-06.2578366,bq,1.46,16.632,13.759,0.015,11.396,0.162,g
2458156.45882,2018-02-06.9531871,bm,1.49,16.486,13.792,0.018,11.045,0.187,g
2458156.46004,2018-02-06.9544013,bm,1.48,16.484,13.739,0.017,11.606,0.187,g
2458156.46125,2018-02-06.9556099,bm,1.52,16.470,13.772,0.018,11.259,0.190,g
2458156.74644,2018-02-07.2408092,bq,1.58,14.734,13.537,0.073,13.960,0.933,g
2458156.74766,2018-02-07.2420237,bq,1.49,14.919,13.933,0.088,9.707,0.784,g
2458156.74888,2018-02-07.2432427,bq,1.45,15.441,13.726,0.045,11.729,0.487,g
2458157.45005,2018-02-07.9444267,bm,1.51,16.560,13.736,0.016,11.637,0.174,g
2458157.45126,2018-02-07.9456341,bm,1.49,16.617,13.753,0.016,11.456,0.165,g
2458157.45247,2018-02-07.9468429,bm,1.51,16.570,13.791,0.017,11.058,0.172,g
2458157.74000,2018-02-08.2343817,bq,2.13,16.274,13.742,0.021,11.568,0.229,g
2458157.74123,2018-02-08.2356032,bq,2.11,16.309,13.711,0.020,11.909,0.221,g
2458157.74245,2018-02-08.2368234,bq,2.13,16.374,13.707,0.019,11.945,0.210,g
2458157.76303,2018-02-08.2574121,bi,2.00,16.382,13.731,0.020,11.682,0.209,g
2458157.76425,2018-02-08.2586319,bi,1.99,16.356,13.714,0.019,11.874,0.214,g
2458157.76547,2018-02-08.2598493,bi,2.02,16.250,13.726,0.021,11.748,0.235,g
2458158.44039,2018-02-08.9347730,bm,1.45,16.460,13.876,0.021,10.223,0.201,g
2458158.44162,2018-02-08.9360039,bm,1.48,15.234,13.628,0.051,12.847,0.602,g
2458158.44297,2018-02-08.9373590,bm,1.62,14.406,>14.406,99.990,4.622,1.255,g
2458158.74463,2018-02-09.2390210,bq,1.49,16.639,13.758,0.015,11.392,0.161,g
2458158.74585,2018-02-09.2402400,bq,1.48,16.637,13.752,0.015,11.460,0.161,g
2458158.74706,2018-02-09.2414503,bq,1.49,16.665,13.805,0.016,10.914,0.157,g
2458158.96775,2018-02-09.4621526,ba,2.22,15.880,13.321,0.021,18.007,0.344,V
2458158.96906,2018-02-09.4634556,ba,2.22,15.993,13.343,0.019,17.637,0.310,V
2458158.97033,2018-02-09.4647277,ba,2.22,16.038,13.353,0.018,17.478,0.299,V
2458159.73414,2018-02-10.2285451,bq,1.61,16.636,13.781,0.016,11.152,0.162,g
2458159.73535,2018-02-10.2297569,bq,1.63,16.635,13.760,0.015,11.375,0.162,g
2458159.73658,2018-02-10.2309790,bq,1.58,16.663,13.784,0.015,11.122,0.158,g
2458160.40887,2018-02-10.9032797,bm,1.48,16.506,13.813,0.018,10.833,0.183,g
2458160.41009,2018-02-10.9045108,bm,1.59,16.543,13.819,0.018,10.771,0.180,g
2458160.41158,2018-02-10.9059953,bm,1.56,16.592,13.848,0.017,10.489,0.170,g
2458160.73519,2018-02-11.2296053,bq,1.63,16.386,13.803,0.020,10.933,0.204,g
2458160.73641,2018-02-11.2308262,bq,1.64,16.324,13.794,0.021,11.033,0.217,g
2458160.73762,2018-02-11.2320412,bq,1.63,16.149,13.812,0.025,10.843,0.255,g
2458161.99844,2018-02-12.4928935,ba,1.70,16.090,13.405,0.018,16.662,0.288,V
2458161.99973,2018-02-12.4941766,ba,1.67,16.086,13.340,0.017,17.704,0.290,V
2458162.00099,2018-02-12.4954399,ba,1.67,16.143,13.410,0.018,16.598,0.272,V
2458162.73220,2018-02-13.2266552,bq,1.52,16.576,13.814,0.017,10.822,0.171,g
2458162.73342,2018-02-13.2278789,bq,1.50,16.656,13.813,0.016,10.835,0.159,g
2458162.73464,2018-02-13.2291027,bq,1.50,16.601,13.802,0.017,10.945,0.167,g
2458164.70191,2018-02-15.1964111,be,1.40,15.795,13.368,0.023,17.242,0.370,V
2458164.70319,2018-02-15.1976856,be,1.39,15.781,13.361,0.024,17.346,0.375,V
2458164.70444,2018-02-15.1989465,be,1.40,15.733,13.440,0.026,16.147,0.392,V
2458164.74101,2018-02-15.2355131,bq,1.50,16.575,13.778,0.017,11.183,0.171,g
2458164.74223,2018-02-15.2367378,bq,1.50,16.581,13.854,0.018,10.433,0.170,g
2458164.74345,2018-02-15.2379549,bq,1.53,16.627,13.810,0.016,10.867,0.163,g
2458165.70893,2018-02-16.2034608,be,1.38,15.841,13.395,0.023,16.832,0.355,V
2458165.71020,2018-02-16.2047229,be,1.38,15.935,13.425,0.022,16.371,0.325,V
2458165.71146,2018-02-16.2059915,be,1.38,15.846,13.435,0.024,16.204,0.353,V
2458165.73597,2018-02-16.2304969,bq,1.54,16.109,13.784,0.026,11.135,0.263,g
2458165.73719,2018-02-16.2317188,bq,1.53,16.283,13.827,0.023,10.697,0.223,g
2458165.73842,2018-02-16.2329475,bq,1.53,16.379,13.852,0.021,10.450,0.205,g
2458166.78383,2018-02-17.2783840,bi,1.59,16.524,13.834,0.018,10.624,0.182,g
2458166.78504,2018-02-17.2795966,bi,1.62,16.549,13.833,0.018,10.641,0.179,g
2458166.78626,2018-02-17.2808155,bi,1.59,16.533,13.849,0.018,10.486,0.181,g
2458170.27625,2018-02-20.7709104,bm,1.60,16.442,13.879,0.021,10.196,0.194,g
2458170.27746,2018-02-20.7721245,bm,1.61,16.391,13.827,0.021,10.696,0.203,g
2458170.27869,2018-02-20.7733478,bm,1.62,16.424,13.859,0.021,10.381,0.197,g
2458170.57270,2018-02-21.0673672,bi,1.41,16.533,13.868,0.019,10.295,0.179,g
2458170.57392,2018-02-21.0685876,bi,1.45,16.609,13.935,0.019,9.683,0.167,g
2458170.57515,2018-02-21.0698155,bi,1.44,16.537,13.922,0.020,9.805,0.178,g
2458170.72232,2018-02-21.2169937,bq,1.45,16.693,13.859,0.016,10.381,0.153,g
2458170.72355,2018-02-21.2182229,bq,1.46,16.670,13.850,0.016,10.475,0.157,g
2458170.72476,2018-02-21.2194302,bq,1.49,16.561,13.858,0.018,10.396,0.174,g
2458171.27671,2018-02-21.7713976,bm,1.57,16.339,13.866,0.022,10.321,0.213,g
2458171.27792,2018-02-21.7726131,bm,1.53,16.356,13.895,0.023,10.050,0.210,g
2458171.27929,2018-02-21.7739832,bm,1.58,16.619,13.881,0.018,10.181,0.166,g
2458172.31878,2018-02-22.8135094,bm,1.67,16.386,13.909,0.022,9.922,0.204,g
2458172.32014,2018-02-22.8148682,bm,1.65,16.356,13.944,0.026,9.605,0.223,g
2458172.32134,2018-02-22.8160710,bm,1.68,16.317,13.864,0.023,10.343,0.217,g
2458173.64405,2018-02-24.1388329,bi,1.42,16.356,13.883,0.022,10.158,0.210,g
2458173.64528,2018-02-24.1400571,bi,1.37,16.398,13.825,0.020,10.714,0.202,g
2458173.64650,2018-02-24.1412758,bi,1.42,16.451,13.833,0.020,10.640,0.193,g
2458174.27386,2018-02-24.7686655,bm,2.20,15.836,13.771,0.033,11.268,0.339,g
2458174.27507,2018-02-24.7698725,bm,2.24,15.751,13.773,0.036,11.237,0.367,g
2458174.27628,2018-02-24.7710846,bm,2.18,15.837,13.772,0.033,11.253,0.340,g
2458174.76679,2018-02-25.2616125,bi,1.51,16.531,13.751,0.017,11.479,0.182,g
2458174.76801,2018-02-25.2628298,bi,1.52,16.491,13.832,0.019,10.650,0.187,g
2458175.38332,2018-02-25.8781685,bm,1.54,16.274,13.832,0.023,10.644,0.226,g
2458175.38454,2018-02-25.8793851,bm,1.51,16.258,13.790,0.023,11.066,0.230,g
2458175.38575,2018-02-25.8805984,bm,1.51,16.160,13.862,0.026,10.356,0.251,g
2458175.57868,2018-02-26.0735371,be,1.41,15.623,13.349,0.027,17.542,0.436,V
2458175.57995,2018-02-26.0748078,be,1.41,15.658,13.363,0.026,17.326,0.422,V
2458175.58122,2018-02-26.0760696,be,1.41,15.561,13.381,0.029,17.042,0.459,V
2458175.71863,2018-02-26.2134878,bq,1.51,15.993,13.829,0.030,10.670,0.292,g
2458175.71984,2018-02-26.2147017,bq,1.48,16.080,13.783,0.026,11.132,0.269,g
2458175.72106,2018-02-26.2159174,bq,1.55,16.281,13.744,0.021,11.541,0.224,g
2458180.60343,2018-03-03.0985121,bq,2.12,15.828,13.738,0.032,11.615,0.340,g
2458180.60465,2018-03-03.0997335,bq,2.12,15.962,13.678,0.027,12.270,0.301,g
2458180.60587,2018-03-03.1009521,bq,2.12,15.885,13.674,0.029,12.314,0.323,g
2458180.67605,2018-03-03.1711446,bi,1.62,15.458,13.871,0.051,10.272,0.478,g
2458180.67728,2018-03-03.1723667,bi,1.68,15.558,13.770,0.042,11.281,0.437,g
2458180.67850,2018-03-03.1735900,bi,1.71,15.609,13.870,0.044,10.287,0.416,g
2458181.31457,2018-03-03.8096856,bm,1.48,16.083,13.797,0.027,11.003,0.269,g
2458181.31578,2018-03-03.8108939,bm,1.49,16.034,13.809,0.028,10.873,0.282,g
2458181.31698,2018-03-03.8120989,bm,1.54,16.135,13.804,0.026,10.916,0.257,g
2458181.72200,2018-03-04.2171431,bi,1.62,15.888,13.779,0.031,11.182,0.323,g
2458181.72323,2018-03-04.2183653,bi,1.63,15.845,13.778,0.033,11.187,0.336,g
2458181.72444,2018-03-04.2195848,bi,1.63,15.733,13.739,0.035,11.596,0.372,g
2458182.74363,2018-03-05.2388274,bi,1.62,16.018,13.885,0.031,10.143,0.287,g
2458182.74485,2018-03-05.2400450,bi,1.56,15.783,13.749,0.034,11.489,0.356,g
2458182.74607,2018-03-05.2412635,bi,1.61,15.885,13.873,0.034,10.250,0.324,g
2458183.73384,2018-03-06.2290784,bq,1.48,16.511,13.816,0.018,10.801,0.182,g
2458183.73505,2018-03-06.2302937,bq,1.48,16.449,13.813,0.019,10.839,0.192,g
2458183.73626,2018-03-06.2315104,bq,1.44,16.486,13.812,0.019,10.845,0.186,g
2458183.73897,2018-03-06.2342092,bi,1.54,15.986,13.788,0.029,11.087,0.296,g
2458183.74018,2018-03-06.2354271,bi,1.58,16.081,13.859,0.028,10.383,0.271,g
2458183.74140,2018-03-06.2366443,bi,1.53,16.039,13.857,0.029,10.408,0.282,g
2458184.73442,2018-03-07.2297165,bi,1.52,16.132,13.797,0.026,10.997,0.259,g
2458184.73563,2018-03-07.2309321,bi,1.56,16.026,13.814,0.029,10.821,0.285,g
2458184.73685,2018-03-07.2321497,bi,1.57,16.141,13.818,0.026,10.785,0.257,g
2458185.55577,2018-03-08.0511215,bi,1.38,16.541,13.850,0.018,10.477,0.178,g
2458185.55578,2018-03-08.0511215,bk,1.44,16.196,13.834,0.025,10.630,0.242,g
2458185.55699,2018-03-08.0523354,bi,1.41,16.500,13.786,0.018,11.116,0.185,g
2458185.55822,2018-03-08.0535575,bi,1.40,16.566,13.818,0.017,10.784,0.174,g
2458185.55822,2018-03-08.0535581,bk,1.47,16.134,13.808,0.026,10.885,0.256,g
2458185.73346,2018-03-08.2288175,bi,1.63,16.027,13.790,0.028,11.068,0.286,g
2458185.73468,2018-03-08.2300399,bi,1.58,15.990,13.824,0.030,10.724,0.295,g
2458185.73469,2018-03-08.2300403,bk,1.45,15.777,13.906,0.039,9.948,0.356,g
2458185.73590,2018-03-08.2312597,bi,1.58,16.134,13.905,0.028,9.956,0.258,g
2458186.54467,2018-03-09.0400739,bi,1.42,16.601,13.865,0.018,10.327,0.168,g
2458186.54589,2018-03-09.0412939,bk,1.48,16.137,13.830,0.026,10.666,0.256,g
2458186.54589,2018-03-09.0412936,bi,1.47,16.582,13.827,0.017,10.699,0.171,g
2458186.54711,2018-03-09.0425050,bi,1.47,16.501,13.855,0.019,10.425,0.184,g
2458186.54711,2018-03-09.0425055,bk,1.47,16.229,13.833,0.024,10.639,0.235,g
2458186.71817,2018-03-09.2135798,bk,1.51,15.819,13.818,0.035,10.785,0.343,g
2458186.71817,2018-03-09.2135797,bi,1.60,16.246,13.853,0.024,10.449,0.233,g
2458186.71939,2018-03-09.2147968,bi,1.59,16.324,13.840,0.022,10.568,0.218,g
2458186.72061,2018-03-09.2160200,bi,1.60,16.273,13.815,0.023,10.815,0.228,g
2458187.71791,2018-03-10.2133782,bi,1.47,16.449,13.864,0.020,10.335,0.194,g
2458187.71913,2018-03-10.2146039,bi,1.46,16.371,13.812,0.021,10.845,0.208,g
2458187.71914,2018-03-10.2146048,bk,1.43,16.110,13.806,0.026,10.899,0.263,g
2458187.72035,2018-03-10.2158189,bi,1.47,16.390,13.874,0.022,10.240,0.204,g
2458187.92100,2018-03-10.4164804,ba,1.71,16.068,13.384,0.018,16.997,0.293,V
2458187.92228,2018-03-10.4177609,ba,1.71,16.082,13.430,0.019,16.286,0.290,V
2458187.92357,2018-03-10.4190423,ba,1.72,15.952,13.429,0.021,16.305,0.326,V
2458188.72332,2018-03-11.2188481,bi,1.37,16.447,13.811,0.019,10.854,0.194,g
2458188.72454,2018-03-11.2200701,bi,1.39,16.520,13.893,0.019,10.063,0.182,g
2458188.72454,2018-03-11.2200706,bk,1.51,16.117,13.816,0.026,10.807,0.261,g
2458188.72576,2018-03-11.2212900,bi,1.39,16.526,13.845,0.019,10.514,0.181,g
2458188.74864,2018-03-11.2441674,ba,1.66,14.526,13.521,0.087,14.986,1.192,V
2458188.74992,2018-03-11.2454462,ba,1.71,14.952,13.481,0.057,15.544,0.806,V
2458188.75119,2018-03-11.2467223,ba,1.66,14.865,13.446,0.059,16.050,0.872,V
2458188.75886,2018-03-11.2543881,be,1.45,15.552,13.421,0.031,16.429,0.463,V
2458188.76013,2018-03-11.2556542,be,1.44,15.597,13.437,0.030,16.184,0.444,V
2458188.76141,2018-03-11.2569334,be,1.41,15.627,13.456,0.030,15.905,0.432,V
2458189.72233,2018-03-12.2179328,bi,1.46,16.536,13.821,0.018,10.752,0.179,g
2458189.72356,2018-03-12.2191504,bi,1.42,16.576,13.851,0.018,10.463,0.173,g
2458189.72478,2018-03-12.2203780,bi,1.42,16.441,13.818,0.020,10.785,0.195,g
2458189.72479,2018-03-12.2203778,bk,1.51,16.154,13.853,0.026,10.439,0.252,g
2458190.70158,2018-03-13.1972364,bi,1.49,16.541,13.827,0.018,10.705,0.179,g
2458190.70159,2018-03-13.1972365,bk,1.41,16.183,13.774,0.024,11.233,0.246,g
2458190.70701,2018-03-13.2026633,bi,1.49,16.608,13.879,0.018,10.191,0.169,g
2458191.71423,2018-03-14.2099425,bi,1.65,16.416,13.869,0.023,10.290,0.217,g
2458191.71423,2018-03-14.2099428,bk,1.41,16.149,13.965,0.029,9.423,0.253,g
2458191.71545,2018-03-14.2111684,bi,1.65,16.364,13.861,0.022,10.365,0.211,g
2458191.71667,2018-03-14.2123844,bk,1.45,16.109,13.852,0.027,10.446,0.263,g
2458191.71667,2018-03-14.2123846,bi,1.68,16.431,13.882,0.021,10.172,0.199,g
2458192.70887,2018-03-15.2046546,bi,1.44,16.562,13.899,0.019,10.013,0.175,g
2458192.70888,2018-03-15.2046548,bk,1.44,16.177,13.869,0.026,10.290,0.247,g
2458192.71009,2018-03-15.2058686,bi,1.41,16.615,13.903,0.018,9.976,0.167,g
2458192.71131,2018-03-15.2070861,bi,1.36,16.538,13.938,0.020,9.653,0.178,g
2458193.70473,2018-03-16.2005741,bk,1.42,16.274,13.856,0.024,10.410,0.226,g
2458193.70473,2018-03-16.2005751,bi,1.52,16.418,13.877,0.021,10.214,0.200,g
2458193.70595,2018-03-16.2017942,bi,1.48,16.515,13.847,0.019,10.499,0.184,g
2458193.70717,2018-03-16.2030115,bi,1.52,16.452,13.901,0.021,9.996,0.193,g
2458194.67009,2018-03-17.1660038,bi,1.43,16.681,13.860,0.016,10.372,0.157,g
2458194.67131,2018-03-17.1672237,bi,1.38,16.586,13.895,0.018,10.046,0.171,g
2458194.67253,2018-03-17.1684445,bi,1.39,16.535,13.891,0.019,10.087,0.179,g
2458195.64309,2018-03-18.1390768,bi,1.73,16.539,13.823,0.021,10.739,0.202,g
2458195.64310,2018-03-18.1390768,bk,1.55,16.145,13.894,0.028,10.057,0.254,g
2458195.64432,2018-03-18.1403049,bi,1.78,16.469,13.864,0.020,10.342,0.192,g
2458195.64555,2018-03-18.1415366,bi,1.77,16.521,13.831,0.019,10.660,0.184,g
2458196.61294,2018-03-19.1089853,bk,1.42,16.300,13.858,0.023,10.400,0.220,g
2458196.61294,2018-03-19.1089856,bi,1.38,16.572,13.897,0.019,10.035,0.173,g
2458196.61416,2018-03-19.1102040,bi,1.35,16.609,13.840,0.017,10.565,0.167,g
2458196.61537,2018-03-19.1114187,bi,1.36,16.672,13.831,0.016,10.664,0.157,g
2458198.69953,2018-03-21.1957251,bi,1.37,16.555,13.815,0.018,10.812,0.176,g
2458198.69953,2018-03-21.1957256,bk,1.48,16.279,13.763,0.022,11.339,0.225,g
2458198.70075,2018-03-21.1969457,bi,1.40,16.498,13.847,0.019,10.494,0.185,g
2458198.70197,2018-03-21.1981634,bi,1.40,16.436,13.756,0.019,11.421,0.197,g
2458199.69556,2018-03-22.1918295,bi,1.37,16.411,13.740,0.019,11.594,0.201,g
2458199.69556,2018-03-22.1918304,bk,1.44,16.208,13.767,0.023,11.302,0.240,g
2458199.69678,2018-03-22.1930553,bi,1.41,16.546,13.809,0.018,10.872,0.177,g
2458199.69800,2018-03-22.1942688,bk,1.48,16.120,13.764,0.025,11.335,0.260,g
2458199.69800,2018-03-22.1942689,bi,1.38,16.455,13.778,0.019,11.193,0.193,g
2458200.68406,2018-03-23.1804053,bi,1.41,16.522,13.756,0.017,11.412,0.181,g
2458200.68529,2018-03-23.1816355,bi,1.39,16.528,13.787,0.018,11.098,0.181,g
2458200.68529,2018-03-23.1816353,bk,1.45,16.218,13.687,0.021,12.171,0.238,g
2458200.68650,2018-03-23.18285,bi,1.40,16.475,13.826,0.019,10.713,0.189,g
2458201.69155,2018-03-24.1879670,bk,1.42,16.055,13.783,0.027,11.139,0.276,g
2458201.69155,2018-03-24.1879664,bi,1.39,16.423,13.746,0.019,11.524,0.199,g
2458201.69276,2018-03-24.1891802,bi,1.38,16.456,13.786,0.019,11.111,0.193,g
2458201.69397,2018-03-24.1903989,bi,1.41,16.556,13.788,0.017,11.092,0.177,g
2458201.69398,2018-03-24.1903991,bk,1.45,16.124,13.748,0.025,11.509,0.259,g
2458202.29381,2018-03-24.7902758,bm,1.48,16.349,13.760,0.020,11.376,0.211,g
2458202.29502,2018-03-24.7914818,bm,1.49,16.325,13.740,0.020,11.585,0.216,g
2458202.29622,2018-03-24.7926891,bm,1.48,16.335,13.746,0.020,11.526,0.214,g
2458206.81420,2018-03-29.3110219,ba,2.12,15.490,13.565,0.038,14.385,0.497,V
